profile,mode,execution_mode,detail,event_type,phase,stage,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.25.fp.post_attn_norm,31,0.20870400127023458,0.006732387137749503,0.006719999946653843,0.006816000211983919,0.007302399910986423,0.006560000125318766,0.007455999962985516
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.25.fp.total,31,80.20630407333374,2.5873001313978627,2.58735990524292,2.5891520977020264,2.5905184507369996,2.5846400260925293,2.5906240940093994
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.26.fp.attention,31,16.600831925868988,0.5355107072860964,0.5358080267906189,0.5368639826774597,0.5378431975841522,0.5333759784698486,0.5379199981689453
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.26.fp.input_norm,31,0.22483200021088123,0.007252645168092943,0.00723200011998415,0.007360000163316727,0.007638399861752986,0.007104000076651573,0.00774399982765317
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.26.fp.mlp,31,63.010112285614014,2.0325842672778713,2.0328640937805176,2.0347840785980225,2.0352256059646607,2.028831958770752,2.035264015197754
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.26.fp.post_attn_norm,31,0.2080000014975667,0.006709677467663442,0.006719999946653843,0.006783999968320131,0.006816000211983919,0.006560000125318766,0.006816000211983919
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.26.fp.total,31,80.1910400390625,2.5868077431955645,2.586944103240967,2.589087963104248,2.590291213989258,2.58134388923645,2.5903680324554443
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.27.fp.attention,31,16.54835194349289,0.5338178046288029,0.5337920188903809,0.5350720286369324,0.5353888034820556,0.5318719744682312,0.5354560017585754
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.27.fp.input_norm,31,0.22598400013521314,0.007289806455974618,0.00723200011998415,0.007615999784320593,0.007843200257048011,0.007071999832987785,0.007872000336647034
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.27.fp.mlp,31,63.01980710029602,2.0328970032353557,2.032576084136963,2.0356481075286865,2.035971188545227,2.0279359817504883,2.0360000133514404
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.27.fp.post_attn_norm,31,0.2252159989438951,0.007265032223996616,0.007199999876320362,0.007455999962985516,0.007702399976551533,0.007104000076651573,0.007712000049650669
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.27.fp.total,31,80.16841650009155,2.5860779516158567,2.5858240127563477,2.5891520977020264,2.58971529006958,2.5812160968780518,2.589888095855713
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.28.fp.attention,31,16.535104036331177,0.5333904527848766,0.5331839919090271,0.5350720286369324,0.5356352210044861,0.5317440032958984,0.5358080267906189
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.28.fp.input_norm,31,0.22588799940422177,0.007286709658200702,0.00723200011998415,0.007679999805986881,0.007855999702587723,0.007040000054985285,0.007903999648988247
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.28.fp.mlp,31,63.05139183998108,2.033915865805841,2.033600091934204,2.0365118980407715,2.037190318107605,2.031424045562744,2.037247896194458
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.28.fp.post_attn_norm,31,0.20841600093990564,0.006723096804513085,0.006719999946653843,0.006783999968320131,0.007087999908253551,0.006591999903321266,0.007135999854654074
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.28.fp.total,31,80.16886353492737,2.586092372094431,2.5860800743103027,2.5886080265045166,2.59018874168396,2.582943916320801,2.590303897857666
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.29.fp.attention,31,16.586623966693878,0.5350523860223831,0.5350720286369324,0.5362240076065063,0.537145608663559,0.5332159996032715,0.5372800230979919
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.29.fp.input_norm,31,0.22476799879223108,0.007250580606201003,0.00723200011998415,0.007327999919652939,0.007737600058317184,0.007104000076651573,0.0077760000713169575
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.29.fp.mlp,31,63.05952000617981,2.0341780647154777,2.033951997756958,2.0359039306640625,2.0391231775283813,2.0305280685424805,2.039680004119873
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.29.fp.post_attn_norm,31,0.20947200153023005,0.00675716133968484,0.006719999946653843,0.00684799998998642,0.007302400143817067,0.006527999881654978,0.007360000163316727
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.29.fp.total,31,80.22870373725891,2.5880227012019,2.5879039764404297,2.5902719497680664,2.5936320304870604,2.5839359760284424,2.594304084777832
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.30.fp.attention,31,16.590975880622864,0.535192770342673,0.535103976726532,0.5362560153007507,0.5371007978916168,0.5339840054512024,0.53711998462677
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.30.fp.input_norm,31,0.2266880003735423,0.00731251614108201,0.00723200011998415,0.007615999784320593,0.007801600079983473,0.007071999832987785,0.007840000092983246
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.30.fp.mlp,31,63.038527727127075,2.033500894423454,2.0334720611572266,2.0354559421539307,2.0364831686019897,2.029536008834839,2.0366079807281494
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.30.fp.post_attn_norm,31,0.2091520014218986,0.006746838755545116,0.006719999946653843,0.006943999789655209,0.007139200018718839,0.006527999881654978,0.0071680000983178616
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.30.fp.total,31,80.21555209159851,2.587598454567694,2.5873920917510986,2.589600086212158,2.59139199256897,2.5840001106262207,2.5915839672088623
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.31.fp.attention,31,16.59801608324051,0.5354198736529197,0.5352960228919983,0.536575973033905,0.5378783822059632,0.5330880284309387,0.5380799770355225
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.31.fp.input_norm,31,0.21008000010624528,0.006776774196975654,0.006719999946653843,0.007040000054985285,0.007260799966752529,0.006591999903321266,0.007327999919652939
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.31.fp.mlp,31,63.018879652023315,2.0328670855491393,2.032896041870117,2.034111976623535,2.034876823425293,2.030240058898926,2.0349440574645996
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.31.fp.post_attn_norm,31,0.2088320003822446,0.0067365161413627285,0.006719999946653843,0.00687999976798892,0.007161599863320589,0.006591999903321266,0.007199999876320362
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.31.fp.total,31,80.18524718284607,2.5866208768660024,2.5867838859558105,2.5885438919067383,2.590128040313721,2.58351993560791,2.5901761054992676
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.32.fp.attention,31,16.596416115760803,0.5353682617987355,0.5355520248413086,0.5361599922180176,0.536483210325241,0.5329920053482056,0.536512017250061
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.32.fp.input_norm,31,0.20899200160056353,0.00674167747098592,0.006752000190317631,0.00684799998998642,0.007020800048485399,0.006591999903321266,0.007040000054985285
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.32.fp.mlp,31,63.09660768508911,2.0353744414544876,2.035167932510376,2.038271903991699,2.03908793926239,2.0310399532318115,2.0391359329223633
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.32.fp.post_attn_norm,31,0.20902400091290474,0.0067427097068678945,0.006719999946653843,0.00687999976798892,0.007180799869820476,0.006463999859988689,0.007199999876320362
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.layer.32.fp.total,31,80.25900793075562,2.5890002558308263,2.5887999534606934,2.5917439460754395,2.593174386024475,2.584223985671997,2.5934720039367676
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.model_forward,31,2572.67130279541,82.98939686436808,82.96377563476562,82.9869155883789,83.46040344238281,82.9369888305664,83.56655883789062
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.sample_postprocess,31,0.02607999974861741,0.0008412903144715294,0.0008319999906234443,0.0008640000014565885,0.0010720000136643648,0.0007680000271648169,0.001120000029914081
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,gpu.sampler,31,2.563743978738785,0.08270141866899305,0.08275199681520462,0.08329600095748901,0.08367039859294892,0.081727996468544,0.08377599716186523
full_fp_eager_layer,full_fp,eager,layer,gpu,decode,runtime.prepare_inputs,31,1.9896000102162361,0.06418064549084633,0.056703999638557434,0.07420799881219864,0.07502079978585244,0.0549440011382103,0.07513599842786789
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.compute_logits,1,5.868671894073486,5.868671894073486,5.868671894073486,5.868671894073486,5.868671894073486,5.868671894073486,5.868671894073486
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.01.fp.attention,1,1.2356480360031128,1.2356480360031128,1.2356480360031128,1.2356480360031128,1.2356480360031128,1.2356480360031128,1.2356480360031128
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.01.fp.input_norm,1,0.21350400149822235,0.21350400149822235,0.21350400149822235,0.21350400149822235,0.21350400149822235,0.21350400149822235,0.21350400149822235
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.01.fp.mlp,1,2.6859519481658936,2.6859519481658936,2.6859519481658936,2.6859519481658936,2.6859519481658936,2.6859519481658936,2.6859519481658936
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.01.fp.post_attn_norm,1,0.019200000911951065,0.019200000911951065,0.019200000911951065,0.019200000911951065,0.019200000911951065,0.019200000911951065,0.019200000911951065
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.01.fp.total,1,4.319488048553467,4.319488048553467,4.319488048553467,4.319488048553467,4.319488048553467,4.319488048553467,4.319488048553467
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.02.fp.attention,1,0.6327040195465088,0.6327040195465088,0.6327040195465088,0.6327040195465088,0.6327040195465088,0.6327040195465088,0.6327040195465088
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.02.fp.input_norm,1,0.023423999547958374,0.023423999547958374,0.023423999547958374,0.023423999547958374,0.023423999547958374,0.023423999547958374,0.023423999547958374
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.02.fp.mlp,1,2.5807039737701416,2.5807039737701416,2.5807039737701416,2.5807039737701416,2.5807039737701416,2.5807039737701416,2.5807039737701416
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.02.fp.post_attn_norm,1,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.02.fp.total,1,3.261280059814453,3.261280059814453,3.261280059814453,3.261280059814453,3.261280059814453,3.261280059814453,3.261280059814453
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.03.fp.attention,1,0.6387839913368225,0.6387839913368225,0.6387839913368225,0.6387839913368225,0.6387839913368225,0.6387839913368225,0.6387839913368225
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.03.fp.input_norm,1,0.02304000034928322,0.02304000034928322,0.02304000034928322,0.02304000034928322,0.02304000034928322,0.02304000034928322,0.02304000034928322
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.03.fp.mlp,1,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.03.fp.post_attn_norm,1,0.0197759997099638,0.0197759997099638,0.0197759997099638,0.0197759997099638,0.0197759997099638,0.0197759997099638,0.0197759997099638
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.03.fp.total,1,3.2880959510803223,3.2880959510803223,3.2880959510803223,3.2880959510803223,3.2880959510803223,3.2880959510803223,3.2880959510803223
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.04.fp.attention,1,0.6348479986190796,0.6348479986190796,0.6348479986190796,0.6348479986190796,0.6348479986190796,0.6348479986190796,0.6348479986190796
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.04.fp.input_norm,1,0.023391999304294586,0.023391999304294586,0.023391999304294586,0.023391999304294586,0.023391999304294586,0.023391999304294586,0.023391999304294586
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.04.fp.mlp,1,2.6080000400543213,2.6080000400543213,2.6080000400543213,2.6080000400543213,2.6080000400543213,2.6080000400543213,2.6080000400543213
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.04.fp.post_attn_norm,1,0.02006400004029274,0.02006400004029274,0.02006400004029274,0.02006400004029274,0.02006400004029274,0.02006400004029274,0.02006400004029274
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.04.fp.total,1,3.2917120456695557,3.2917120456695557,3.2917120456695557,3.2917120456695557,3.2917120456695557,3.2917120456695557,3.2917120456695557
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.05.fp.attention,1,0.6344640254974365,0.6344640254974365,0.6344640254974365,0.6344640254974365,0.6344640254974365,0.6344640254974365,0.6344640254974365
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.05.fp.input_norm,1,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.05.fp.mlp,1,2.5959999561309814,2.5959999561309814,2.5959999561309814,2.5959999561309814,2.5959999561309814,2.5959999561309814,2.5959999561309814
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.05.fp.post_attn_norm,1,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.05.fp.total,1,3.2780160903930664,3.2780160903930664,3.2780160903930664,3.2780160903930664,3.2780160903930664,3.2780160903930664,3.2780160903930664
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.06.fp.attention,1,0.6362239718437195,0.6362239718437195,0.6362239718437195,0.6362239718437195,0.6362239718437195,0.6362239718437195,0.6362239718437195
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.06.fp.input_norm,1,0.023104000836610794,0.023104000836610794,0.023104000836610794,0.023104000836610794,0.023104000836610794,0.023104000836610794,0.023104000836610794
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.06.fp.mlp,1,2.587167978286743,2.587167978286743,2.587167978286743,2.587167978286743,2.587167978286743,2.587167978286743,2.587167978286743
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.06.fp.post_attn_norm,1,0.01929599978029728,0.01929599978029728,0.01929599978029728,0.01929599978029728,0.01929599978029728,0.01929599978029728,0.01929599978029728
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.06.fp.total,1,3.270751953125,3.270751953125,3.270751953125,3.270751953125,3.270751953125,3.270751953125,3.270751953125
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.07.fp.attention,1,0.635807991027832,0.635807991027832,0.635807991027832,0.635807991027832,0.635807991027832,0.635807991027832,0.635807991027832
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.07.fp.input_norm,1,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.07.fp.mlp,1,2.5834240913391113,2.5834240913391113,2.5834240913391113,2.5834240913391113,2.5834240913391113,2.5834240913391113,2.5834240913391113
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.07.fp.post_attn_norm,1,0.020160000771284103,0.020160000771284103,0.020160000771284103,0.020160000771284103,0.020160000771284103,0.020160000771284103,0.020160000771284103
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.07.fp.total,1,3.2674241065979004,3.2674241065979004,3.2674241065979004,3.2674241065979004,3.2674241065979004,3.2674241065979004,3.2674241065979004
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.08.fp.attention,1,0.6333119869232178,0.6333119869232178,0.6333119869232178,0.6333119869232178,0.6333119869232178,0.6333119869232178,0.6333119869232178
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.08.fp.input_norm,1,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.08.fp.mlp,1,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742,2.601408004760742
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.08.fp.post_attn_norm,1,0.019392000511288643,0.019392000511288643,0.019392000511288643,0.019392000511288643,0.019392000511288643,0.019392000511288643,0.019392000511288643
full_fp_eager_layer,full_fp,eager,layer,gpu,prefill,gpu.layer.08.fp.total,1,3.2818241119384766,3.2818241119384766,3.2818241119384766,3.2818241119384766,3.2818241119384766,3.2818241119384766,3.2818241119384766
